WP_066315189.1	9
WP_147515663.1	9
WP_194603525.1	9
WP_065519200.1	9
MBD1364359.1	9
WP_129747938.1	9
BAZ10903.1	9
WP_119906732.1	9
EHU3427301.1	9
WP_137262131.1	9
WP_219076819.1	9
WP_121328863.1	9
WP_227092401.1	9
WP_073121390.1	9
WP_133576014.1	9
WP_092650100.1	9
WP_200067659.1	9
WP_157455803.1	9
WP_044339933.1	9
WP_217000147.1	9
VXA96077.1	9
WP_144916889.1	9
ROT20295.1	9
MCD7924712.1	9
NLN30456.1	9
WP_157564983.1	9
WP_160674330.1	9
WP_195443791.1	9
NMW22219.1	9
WP_144803716.1	9
MCC4312986.1	9
WP_224626522.1	9
ADV44207.1	9
ADX97403.1	10
AFE83402.1	10
WP_001300154	10
MBC0644557.1	10
EAW8700323.1	10
MHX33700.1	10
WP_130830735.1	10
AAA97573.1	11
AAC45857.1	11
AAM27728	11
AAM27801	11
AAM27662	11
AAM27693	11
AAM27748	11
WP_003124381.1	11
WP_139146841.1	11
QRI84586.1	11
WP_155950766.1	11
WP_220632393.1	11
WP_188036525.1	11
WP_177328444.1	11
WP_166674225.1	11
WP_155417157.1	11
WP_177431709.1	11
WP_153387843.1	11
WP_141218031.1	11
WP_144244127.1	11
BAQ01675.1	12
ACD37126.1	12
WP_038420104.1	12
OXU41230.1	12
WP_112032556.1	12
WP_021555519.1	12
WP_221716884.1	12
WP_121528001.1	12
WP_126815147.1	12
WP_103677068.1	12
WP_159082270.1	12
WP_103674172.1	12
WP_086528087.1	12
WP_102961581.1	12
WP_226342182.1	12
CAI33466.1	13
WP_050213231.1	13
MBQ2980623.1	13
HCM85212.1	13
NLJ17122.1	13
MBQ5320864.1	13
MBR7122748.1	13
RWU06912.1	13
MBD5134490.1	13
CDF66396.1	14
EIY46705.1	14
WP_229049145.1	14
RDI12183.1	14
MCD9616540.1	14
WP_112139266.1	14
MBX3588579.1	14
MBX3657245.1	14
MBA3056440.1	14
WP_150127708.1	14
WP_025250132.1	14
WP_150584134.1	14
WP_146188513.1	14
MBQ4022431.1	14
NCB83488.1	14
WP_002561573.1	14
WP_074762130.1	14
WP_217740271.1	14
BAQ01024.1	15
BAQ00622.1	15
AQU71752.1	15
AQU71805.1	15
AFW04883.1	15
ABX51892.1	15
WP_053877103.1	15
WP_112164390.1	15
WP_063927837.1	15
PKB90879.1	15
EGQ5166340.1	15
KAB0856691.1	15
HEW45958.1	15
WP_217149407.1	15
OQB64814.1	15
WP_139143260.1	15
PTB99332.1	15
WP_033740460.1	15
WP_104920314.1	15
WP_138211467.1	15
WP_227587816.1	15
MBR6482149.1	15
CAD6048725.1	15
WP_061355856.1	15
WP_105278937.1	15
WP_105282781.1	15
WP_115404904.1	15
WP_115159862.1	15
WP_126542809.1	15
WP_004291093.1	15
WP_018910243.1	15
WP_157183544.1	15
WP_111410990.1	15
WP_021584741.1	15
WP_090980766.1	15
WP_086540663.1	15
WP_220758286.1	15
WP_089723541.1	15
WP_101571397.1	15
WP_152298626.1	15
WP_053398626.1	15
WP_119249103.1	15
WP_203461393.1	15
NDK08604.1	15
WP_230702607.1	15
MBP3726653.1	15
HGO72444.1	15
MBR5893391.1	15
WP_095837319.1	15
NLZ75496.1	15
WP_226064002.1	15
MBO6190941.1	15
MBR3389840.1	15
WP_194928626.1	15
WP_230350754.1	15
WP_115889831.1	15
WP_089526641.1	15
MBA7488188.1	15
EHN8713309.1	15
WP_152914416.1	15
MBQ7634607.1	15
EFN4116306.1	15
MBW0050665.1	15
WP_138098265.1	15
MQM47052.1	15
WP_218457428.1	15
MBS7409194.1	15
WP_094402199.1	15
MBR6691320.1	15
WP_113857216.1	15
MBW3808975.1	15
BAQ01207.1	16
WP_102394208.1	16
WP_135300949.1	16
WP_050111601.1	16
MBS6057122.1	16
ACF61556.1	17
ACF69242.1	17
WP_000055605.1	17
ACF89798.1	17
ACH50550.1	17
ACH73921.1	17
EEC0833043.1	17
WP_211935026.1	17
WP_103780518.1	17
WP_198447881.1	17
WP_079935198.1	17
WP_200041718.1	17
AFG42740.1	17
WP_064561603.1	17
WP_120066165.1	17
WP_133523143.1	17
MBM6608576.1	17
WP_222889099.1	17
WP_160743207.1	17
WP_181621412.1	17
WP_049839519.1	17
WP_103825323.1	17
WP_039289216.1	17
WP_085006393.1	17
WP_159466150.1	17
WP_090465544.1	17
WP_097164554.1	17
WP_017459722.1	17
WP_202307627.1	17
WP_061706571.1	17
WP_139883141.1	17
WP_141416519.1	17
WP_006816621.1	17
WP_165466376.1	17
WP_123350492.1	17
WP_123758120.1	17
WP_167614800.1	17
WP_112012634.1	17
WP_124970857.1	17
WP_079517127.1	17
WP_064327914.1	17
WP_049858392.1	17
WP_194401850.1	17
WP_166718554.1	17
WP_188724471.1	17
WP_108476918.1	17
WP_154747370.1	17
WP_046374747.1	17
WP_061808159.1	17
WP_013368182.1	17
MCA1924351.1	17
WP_039055064.1	17
WP_095283898.1	17
WP_050556253.1	17
WP_064546419.1	17
NWA45370.1	17
VTM23345.1	17
WP_031523759.1	17
WP_062777376.1	17
AMO51170.1	17
WP_188475122.1	17
WP_024551628.1	17
VXC45129.1	17
WP_194565075.1	17
WP_024484177.1	17
WP_049600781.1	17
WP_148052002.1	17
WP_118984699.1	17
WP_137764670.1	17
VTN07949.1	17
WP_048254826.1	17
WP_042526468.1	17
WP_017800649.1	17
WP_120509241.1	17
WP_145511597.1	17
WP_101079458.1	17
WP_122096511.1	17
WP_101826649.1	17
WP_200223338.1	17
WP_109054845.1	17
WP_057533317.1	17
WP_005969152.1	17
WP_113866050.1	17
WP_136166744.1	17
WP_047254900.1	17
WP_015344130.1	17
WP_199378639.1	17
WP_050143424.1	17
WP_095835336.1	17
WP_132456480.1	17
WP_172908505.1	17
WP_099124150.1	17
WP_092508507.1	17
WP_008914057.1	17
WP_154624228.1	17
WP_074022745.1	17
MBD2811743.1	17
CEE90143.1	17
WP_115825347.1	17
WP_187653196.1	17
WP_219244963.1	17
WP_092516713.1	17
WP_006658200.1	17
WP_189759395.1	17
WP_115065029.1	17
MBS6058875.1	17
WP_112837585.1	17
WP_169405391.1	17
WP_187486611.1	17
WP_038248500.1	17
WP_200547535.1	17
CDS56727.1	17
WP_004089272.1	17
WP_069317285.1	17
KQN51106.1	17
WP_084912505.1	17
MBD2800632.1	17
WP_004154923.1	17
WP_068439750.1	17
WP_137714898.1	17
WP_159338533.1	17
WP_185166483.1	17
NDJ55457.1	17
WP_130590107.1	17
NUU68743.1	17
WP_045049788.1	17
WP_141177656.1	17
WP_047782379.1	17
PIJ55442.1	17
WP_158784325.1	17
WP_154754477.1	17
WP_159567402.1	17
WP_212409480.1	17
WP_021013515.1	17
WP_222158881.1	17
WP_021183785.1	17
WP_094101268.1	17
WP_067422821.1	17
WP_039329212.1	17
AXF77857.1	17
MBG6242700.1	17
MBK4715001.1	17
WP_206404784.1	17
WP_064596876.1	17
WP_115460107.1	17
WP_150437115.1	17
KLO03543.1	17
MBV4369192.1	17
WP_032114333.1	17
WP_026822651.1	17
WP_130987539.1	17
WP_064738167.1	17
WP_154775903.1	17
WP_195314428.1	17
WP_198089401.1	17
WP_072550400.1	17
WP_026743718.1	17
WP_094107823.1	17
WP_033754568.1	17
WP_154929008.1	17
WP_058758106.1	17
MCE0491664.1	17
WP_078004072.1	17
WP_047709225.1	17
WP_205438975.1	17
WP_034948584.1	17
WP_132923818.1	17
WP_193406279.1	17
WP_130833146.1	17
WP_031375049.1	17
WP_066597501.1	17
WP_017345728.1	17
WP_150013267.1	17
WP_092878711.1	17
WP_039381732.1	17
WP_172898156.1	17
ADD75324.1	17
WP_205953783.1	17
WP_025904156.1	17
WP_038015439.1	17
WP_168641795.1	17
WP_099823054.1	17
WP_226510002.1	17
WP_127959510.1	17
WP_071432571.1	17
WP_042861457.1	17
EFA48078.1	17
WP_027710643.1	17
CRK85745.1	17
STP23199.1	17
TNG91876.1	17
WP_125260974.1	17
WP_012763851.1	17
WP_185181426.1	17
WP_051434129.1	17
WP_223691675.1	17
WP_181893785.1	17
WP_197050927.1	17
WP_208790016.1	17
KAE9536243.1	17
WP_157403593.1	17
WP_153985700.1	17
KDD78543.1	17
WP_009874557.1	17
WP_078237534.1	17
WP_229583610.1	17
WP_064082387.1	17
WP_188157335.1	17
QIM63804.1	17
WP_226318093.1	17
WP_138317707.1	17
WP_178219271.1	17
WP_207906504.1	17
WP_135056216.1	17
WP_042801688.1	17
WP_111749808.1	17
OAQ13713.1	17
CAI33652.1	18
CAI33675.1	18
WP_044813608.1	18
WP_045501331.1	18
WP_037605573.1	18
WP_014714045.1	18
WP_022772883.1	18
AHB32715.1	19
AHB32637.1	19
WP_101210808.1	19
WP_219299372.1	19
WP_017401298.1	19
WP_105245009.1	19
MAD76560.1	19
WP_125825022.1	19
WP_084227654.1	19
WP_144917748.1	19
WP_060490610.1	19
WP_057665170.1	19
KGH46518.1	19
WP_168382153.1	19
WP_171537823.1	19
QIC62912.1	19
WP_100907999.1	19
MCE0103418.1	19
WP_180079750.1	19
WP_180085977.1	19
WP_073511821.1	19
WP_168401718.1	19
WP_159336482.1	19
WP_131324271.1	19
WP_163049471.1	19
WP_161420062.1	19
WP_168384767.1	19
TCB46542.1	19
WP_207969361.1	19
WP_201555912.1	19
WP_086398835.1	19
WP_197218336.1	19
WP_040474561.1	19
WP_114477655.1	19
WP_180025383.1	19
WP_227514005.1	19
WP_087013699.1	19
WP_021506308.1	19
EHU1307238.1	19
WP_113990956.1	19
MBC4371064.1	19
HCT41976.1	19
AHB32386.1	20
WP_086391195.1	20
CAI33309.1	21
CAI33441.1	21
CAI34080.1	21
CAI34348.1	21
CAI34286.1	21
CAI34310.1	21
CAI34328.1	21
CAI34519.1	21
CAI34657.1	21
WP_050147838.1	21
WP_125389915.1	21
WP_050230461.1	21
WP_223328937.1	21
WP_050218691.1	21
WP_006152879.1	21
CAC82946.1	21
WP_000780144.1	21
WP_084953394.1	21
WP_084947228.1	21
ETJ08071.1	21
WP_000023099.1	21
WP_070841982.1	21
WP_068811526.1	21
WP_165329393.1	21
WP_002998013.1	21
WP_058621698.1	21
WP_158454372.1	21
WP_179923799.1	21
WP_195956714.1	21
NQG19797.1	21
WP_018369774.1	21
WP_018374869.1	21
WP_059086088.1	21
NQN92292.1	21
WP_195567330.1	21
MCD7835382.1	21
WP_102189987.1	21
KXB58382.1	21
ENZ13517.1	21
MBO4878554.1	21
MBD8966718.1	21
MCD7750519.1	21
MBM6969344.1	21
MBE6924328.1	21
MBO6164910.1	21
WP_154458372.1	21
WP_154575993.1	21
WP_094512071.1	21
MBR4163497.1	21
HBB60573.1	21
MBQ1545231.1	21
MBE5880998.1	21
WP_201782338.1	21
MBR3244094.1	21
MBQ7344990.1	21
WP_069152840.1	21
WP_204541924.1	21
MBD9084930.1	21
WP_154576008.1	21
TGY59694.1	21
WP_146988589.1	21
MBR2671015.1	21
KYF37497.1	21
WP_070679020.1	21
NQM38615.1	21
WP_134813789.1	21
WP_049484058.1	21
EJP22782.1	21
WP_195951856.1	21
WP_222328793.1	21
WP_204900349.1	21
WP_173751066.1	21
WP_111406757.1	21
MBO6015484.1	21
WP_018365373.1	21
MBS6007242.1	21
NQJ71275.1	21
OHY38570.1	21
HJB46591.1	21
WP_049510374.1	21
WP_205008653.1	21
WP_148887602.1	21
PMC48004.1	21
WP_039088696.1	21
ACH97162.1	22
SFT69541.1	22
MCC3780838.1	22
VEB76576.1	22
WP_149335172.1	22
EAX1602471.1	22
EEJ4373330.1	22
HAI2445591.1	22
EBI0040023.1	22
MBD2820339.1	22
SUC15933.1	22
KAB1515163.1	22
AAZ20761.1	23
WP_136196084.1	23
TNI12731.1	23
NVP03317.1	23
CAI33105.1	24
CAI33048.1	24
CAI34733.1	24
CAI33084.1	24
CAI34436.1	24
WP_050119686.1	24
CIV98579.1	24
WP_125839089.1	24
WP_061415461.1	24
EJG84104.1	24
WP_080981092.1	24
WP_195227595.1	24
WP_102210927.1	24
WP_215770075.1	24
NQJ72111.1	24
WP_179941313.1	24
WP_027131060.1	24
WP_223329919.1	24
WP_203180356.1	24
WP_225204125.1	24
WP_216842914.1	24
WP_049523283.1	24
ACA24882.1	25
ACA24868.1	25
WP_032214189.1	25
SAZ41822.1	25
WP_172616455.1	25
EUL60917.1	25
BBV65275.1	25
WP_148361789.1	25
WP_200142040.1	25
WP_225758459.1	25
HAW3394744.1	25
WP_225480721.1	25
CAI34150.1	26
CAI34124.1	26
CAI34680.1	26
WP_050218449.1	26
MBQ9029074.1	26
MCD8221086.1	26
MBQ8987322.1	26
MBQ9027335.1	26
WP_104764330.1	26
WP_073226029.1	26
WP_137637837.1	26
MBR9936570.1	26
WP_118695103.1	26
RGU12600.1	26
WP_009202932.1	26
SCH91763.1	26
MBQ4282820.1	26
WP_130182075.1	26
WP_199473974.1	26
WP_135469703.1	26
WP_160212035.1	26
WP_157006645.1	26
CDD62754.1	26
MBR0411941.1	26
WP_204583976.1	26
HIZ11459.1	26
WP_158403704.1	26
WP_214263175.1	26
MBR2133967.1	26
WP_204565096.1	26
WP_156062972.1	26
WP_074868893.1	26
WP_123209462.1	26
WP_050237661.1	26
HJG29920.1	26
MBR4343422.1	26
WP_154609007.1	26
WP_009557613.1	26
BAQ00780.1	27
GGI56287.1	27
WP_138656883.1	27
MAZ36466.1	27
SFB70234.1	27
TDQ32780.1	27
RNC92270.1	27
WP_059332957.1	27
WP_103789702.1	27
MBG3012022.1	27
EII3283386.1	27
WP_178952543.1	27
WP_155662553.1	27
WP_156125415.1	27
RRQ50019.1	27
WP_209401176.1	27
MBL7889152.1	27
WP_038236818.1	27
HAS36656.1	27
WP_149273760.1	27
RIV72562.1	27
MCB9335174.1	27
HFG83597.1	27
MCB9173424.1	27
MBO4875837.1	27
MBI4931504.1	27
MBO4232481.1	27
AHB32215.1	28
AHB32861.1	28
AHB32799.1	28
WP_208753426.1	28
MBC7619230.1	28
WP_213983256.1	28
RZL04476.1	28
WP_200461111.1	28
EGR3858038.1	28
OGS68171.1	28
MBN9220966.1	28
WP_125523459.1	28
WP_132598473.1	28
WP_163044643.1	28
WP_071211484.1	28
WP_166094094.1	28
NML86954.1	28
WP_171269884.1	28
WP_078454584.1	28
WP_090193267.1	28
WP_147122214.1	28
WP_099798041.1	28
WP_043115445.1	28
WP_169116372.1	28
WP_222990728.1	28
OYZ24138.1	28
WP_123658760.1	28
RZJ19600.1	28
MBM7333642.1	28
WP_180134905.1	28
MAL96507.1	28
HAV5950902.1	28
EIJ0935517.1	28
WP_192976317.1	28
WP_017044350.1	28
WP_193678545.1	28
WP_208631474.1	28
WP_031212253.1	28
PZQ18726.1	28
KIM05112.1	28
WP_211252259.1	28
WP_084201516.1	28
WP_180047757.1	28
WP_133481130.1	28
HCK04268.1	28
KPP97782.1	28
WP_079553336.1	28
WP_047136586.1	28
WP_186524375.1	28
WP_056056224.1	28
WP_105977053.1	28
KIM05111.1	28
MCD9124788.1	28
MBW3617031.1	28
MBT6671684.1	28
WP_133735510.1	28
WP_120368242.1	28
WP_198095099.1	28
NCC32271.1	28
WP_106511899.1	28
WP_168069718.1	28
WP_128455948.1	28
WP_085217757.1	28
HEL33731.1	28
WP_129384724.1	28
WP_183382077.1	28
WP_080768584.1	28
WP_082468241.1	28
WP_154296859.1	28
NWF39485.1	28
WP_198030641.1	28
WP_148532585.1	28
WP_215326382.1	28
EGR2427770.1	28
WP_222576243.1	28
MBA3511518.1	28
WP_199355634.1	28
WP_067551204.1	28
WP_114227905.1	28
WP_228735898.1	28
WP_187652516.1	28
WP_159431089.1	28
WP_048016887.1	28
WP_039194764.1	28
WP_110091477.1	28
WP_196727569.1	28
HIP01433.1	28
NQW40276.1	28
WP_159726016.1	28
PWB95608.1	28
WP_142626892.1	28
WP_109880524.1	28
WP_198475480.1	28
WP_010185649.1	28
WP_171536897.1	28
MAS39832.1	28
WP_118857369.1	28
WP_216059302.1	28
WP_171541174.1	28
WP_004723499.1	28
MBA3895737.1	28
WP_159077557.1	28
WP_089031743.1	28
MBM22938.1	28
WP_220226900.1	28
WP_150378230.1	28
WP_199935042.1	28
WP_067725738.1	28
WP_161351960.1	28
SDP62483.1	28
WP_199354907.1	28
MBV9528573.1	28
WP_022987666.1	28
WP_162349284.1	28
WP_092407806.1	28
KQN07402.1	28
WP_021088748.1	28
WP_021083782.1	28
WP_027715123.1	28
WP_098423599.1	28
HIP21003.1	28
WP_037501122.1	28
QLQ25647.1	28
KQN22945.1	28
WP_199391511.1	28
WP_187503084.1	28
MCC6274529.1	28
MBT7557041.1	28
HIK23550.1	28
ACV67297.1	29
AFW04684.1	29
EGY1756633.1	29
WP_200015063.1	29
WP_187252201.1	29
WP_163435987.1	29
EHA1124951.1	29
WP_222551728.1	29
BAQ01960.1	30
WP_137586850.1	30
EGM8107999.1	30
WP_214605624.1	30
WP_148418225.1	30
WP_217534216.1	30
OCH61298.1	30
WP_199867674.1	30
EHR0246941.1	30
BAQ00994.1	31
AFW04828.1	31
AFW04837.1	31
EIP1107604.1	31
HAU3222088.1	31
EDZ3597582.1	31
WP_191227078.1	31
WP_211887636.1	31
WP_218077903.1	31
WP_124740822.1	31
WP_105375272.1	31
WP_006816206.1	31
WP_112040216.1	31
WP_181378456.1	31
QXL75893.1	31
WP_072667302.1	31
WP_064512184.1	31
WP_072693157.1	31
WP_080527688.1	31
WP_179897472.1	31
EAA2775753.1	31
WP_149012607.1	31
WP_152145049.1	31
WP_171273537.1	31
AEP25500.1	32
WP_000482333	32
BAG11898.1	32
AAV34523.1	32
WP_000482333.1	32
WP_187258758.1	32
EBQ4855951.1	32
WP_071698212.1	32
WP_025382884.1	32
WP_121301468.1	32
WP_227104990.1	32
WP_050088863.1	32
CAB63298.1	33
AKA20948.1	33
ACV52983.1	33
ACV53000.1	33
BAQ01843.1	33
QES97472.1	33
WP_142578385.1	33
PSW69995.1	33
WP_011906375.1	33
WP_145916318.1	33
MBD2824371.1	33
WP_148731010.1	33
MBV5341697.1	33
WP_162788058.1	33
WP_163358642.1	33
WP_223283095.1	33
ECF4924930.1	33
NBK97499.1	33
MTH47360.1	33
WP_140367630.1	33
CAI32727.1	34
CKI58892.1	34
WP_010976418.1	34
WP_205397345.1	34
WP_080983030.1	34
WP_084925341.1	34
WP_125370847.1	34
AIG62684.1	35
WP_223708257.1	35
WP_144064363.1	35
MBD5267196.1	35
WP_152438586.1	35
TDE13139.1	35
WP_208483579.1	35
WP_153661506.1	35
WP_205096398.1	35
WP_146003466.1	35
HAM3531248.1	35
WP_008769894.1	35
OFX61436.1	35
HBL6077713.1	35
WP_146197665.1	35
WP_157819435.1	35
CAI33515.1	36
CAI33491.1	36
WP_101025560.1	36
WP_094661747.1	36
WP_195376113.1	36
WP_118168890.1	36
MBF0941987.1	36
MBQ8541043.1	36
OYL07744.1	36
WP_161234366.1	36
MCE2282231.1	36
WP_009854069.1	36
QCO71451.1	36
WP_074559849.1	36
WP_143248660.1	36
WP_098408233.1	36
HIS27262.1	36
AAT28922.1	37
AAR24270.1	37
WP_214271335.1	37
EES6290913.1	37
WP_161709924.1	37
CAI32935.1	38
CAI32867.1	38
MBR5583058.1	38
MBQ9859806.1	38
WP_098260408.1	38
MBS4884441.1	38
MBO5870648.1	38
WP_118377932.1	38
WP_205016881.1	38
MBE6622771.1	38
WP_205155590.1	38
CUN32608.1	38
SDX69991.1	38
MBR2550729.1	38
WP_225208402.1	38
WP_105113439.1	38
MCE2233908.1	38
WP_102198134.1	38
WP_118411665.1	38
EGG80934.1	38
MBQ3547841.1	38
CAI32772.1	39
WP_162036252.1	39
WP_230107225.1	39
WP_064299278.1	39
WP_110063817.1	39
APZ79158.1	39
MBS5133618.1	39
EHD83116.1	39
WP_163052351.1	39
WP_060418174.1	39
WP_125382933.1	39
WP_165993240.1	39
WP_203265798.1	39
WP_172601669.1	39
WP_016766502.1	39
PKM55156.1	39
BAQ01641.1	40
HAH9654961.1	40
WP_065168980.1	40
EGR4693728.1	40
TXN15033.1	40
TNH77921.1	40
WP_065193419.1	40
OQQ00376.1	40
EGR0199566.1	40
WP_213915874.1	40
WP_020911729.1	40
WP_008483784.1	40
WP_174815433.1	40
CAI34369.1	41
HJA27547.1	41
WP_137611759.1	41
ADJ41487.1	41
HJA23836.1	41
RRG02550.1	41
WP_041501471.1	41
HJB19391.1	41
WP_219481079.1	41
WP_102168459.1	41
MBS4967661.1	41
OUL10274.1	41
MBS6706277.1	41
PWE87585.1	41
WP_180304623.1	41
WP_146990628.1	41
WP_057490930.1	41
WP_195627686.1	41
WP_007555917.1	41
MBS6706194.1	41
WP_214262767.1	41
WP_221160437.1	41
WP_067062316.1	41
WP_045613605.1	41
WP_118019782.1	41
WP_049476456.1	41
WP_006146365.1	41
WP_000724385.1	41
WP_023946619.1	41
WP_117744806.1	41
AAN64568.1	41
WP_195214229.1	41
WP_125457431.1	41
MBS5220555.1	41
WP_003092555.1	41
MBS5425265.1	41
WP_084939330.1	41
WP_061852905.1	41
WP_223340012.1	41
WP_195969014.1	41
WP_201062630.1	41
WP_080612042.1	41
WP_000915514.1	41
WP_125373053.1	41
WP_060976477.1	41
WP_002905539.1	41
WP_179925580.1	41
ABI55342.1	42
WP_230080149.1	42
WP_196982687.1	42
EGT3571951.1	42
WP_182038342.1	42
WP_043000203.1	42
WP_157957603.1	42
WP_107782612.1	42
WP_089188523.1	42
WP_106098831.1	42
WP_142727916.1	42
AAO37701.1	43
WP_024244058.1	43
EGT0664115.1	43
EHY2898346.1	43
WP_059276126.1	43
WP_128612299.1	43
WP_200923010.1	43
CAI33278.1	44
CAI33226.1	44
CAI33252.1	44
CAI34753.1	44
CAI34613.1	44
VPT20589.1	44
WP_099778220.1	44
AAV74543.1	45
WP_001468901.1	45
WP_097743917.1	45
HAT2256308.1	45
EAN1750365.1	45
AGM38627.1	45
HIE00585.1	45
WP_157936090.1	45
WP_014871790.1	45
HAT8486706.1	45
NMT95774.1	45
WP_168827264.1	45
BAQ01361.1	46
CAS09721.1	46
AAR90892.1	46
WP_000983273.1	46
EHG6208956.1	46
WP_111465387.1	46
WP_001206792.1	46
EIM7627316.1	46
WP_001583055.1	46
WP_160882407.1	46
AFC91472.1	47
AFC91514.1	47
AAO39700.1	47
AFC91570.1	47
AAR97964.1	47
TYA02932.1	47
WP_133295826.1	47
WP_148516510.1	47
WP_054895408.1	47
WP_182927545.1	47
MBR9870835.1	47
QZD32928.1	47
WP_139204982.1	47
QNF23742.1	47
WP_180501315.1	47
WP_075174702.1	47
WP_111885524.1	47
WP_180181024.1	47
WP_114212770.1	47
BAQ00830.1	48
MBV8502044.1	48
QMM74995.1	48
WP_075163506.1	48
WP_200107393.1	48
WP_195375469.1	48
WP_171021444.1	48
WP_169389635.1	48
OCJ75870.1	48
WP_169880069.1	48
KXJ53070.1	48
AHB32283.1	49
NHB92021.1	49
WP_137222139.1	49
WP_196719869.1	49
WP_017724838.1	49
WP_036942525.1	49
WP_000262677.1	49
WP_201956850.1	49
WP_171373101.1	49
WP_210852756.1	49
WP_125998993.1	49
WP_198305536.1	49
WP_131325943.1	49
WP_180177237.1	49
WP_162814004.1	49
WP_102467423.1	49
KTF15231.1	49
WP_080760111.1	49
WP_213969826.1	49
RPA63838.1	49
WP_140964847.1	49
MCD8400504.1	49
WP_171255263.1	49
WP_101916788.1	49
CAI33610.1	50
CAI33537.1	50
CAI33561.1	50
CAI33585.1	50
VOG14504.1	50
WP_050260163.1	50
WP_075231287.1	50
WP_033680701.1	50
MBS5115788.1	50
BAQ01456.1	51
EFH7882969.1	51
WP_046888363.1	51
WP_223952967.1	51
WP_161506958.1	51
WP_214186628.1	51
WP_146752557.1	51
WP_139174273.1	51
WP_011802854.1	51
ABB32404.1	51
AKA20935.1	52
AKA20966.1	52
AKL88154.1	52
AAY23739.1	52
AAY23733.1	52
AAY23745.1	52
BAQ01935.1	52
BAQ02177.1	52
BAQ02105	52
BAQ00945	52
WP_000549530.1	52
